fir_id,fir_number,station_id,crime_head_id,date_registered,year,month,status,description,victim_age,victim_gender,accused_count,latitude,longitude,is_cyber,is_economic,chargesheet_filed
5008,FIR/2023/KA27/00161,1008,3,2023-12-27,2023,12,closed,Complainant robbed at Bahl Chowk by 4 armed persons.,69.0,Other,1,16.205995991866423,75.81683883101809,0,0,1
5009,FIR/2023/KA01/02585,11,33,2023-06-04,2023,6,under_investigation,FIR registered for Road Accident Death at Rajagopalan Marg.,62.0,Male,3,12.9908006736485,77.71629268159661,0,0,0
5010,FIR/2022/KA01/02586,16,10,2022-08-19,2022,8,chargesheeted,FIR registered for Sexual Harassment at Basu Chowk.,62.0,Other,3,13.021190983486445,77.64265012267776,0,0,1
5011,FIR/2023/KA01/02587,141,21,2023-07-24,2023,7,under_investigation,FIR registered for Dowry Prohibition Act at Jha Ganj.,30.0,Female,4,13.129148436843652,77.5889337209594,0,0,0
5012,FIR/2022/KA01/02588,138,1,2022-02-24,2022,2,under_investigation,Complaint received regarding theft of two-wheeler worth Rs.164944.,48.0,Other,3,12.987461649571436,77.52994249096112,0,0,0
5013,FIR/2022/KA01/02589,36,27,2022-08-11,2022,8,under_investigation,FIR registered for Hurt/Grievous Hurt at Walia Marg.,18.0,Male,2,12.955578622685358,77.49728127529927,0,0,0
5014,FIR/2022/KA06/00111,341,10,2022-03-08,2022,3,pending_trial,FIR registered for Sexual Harassment at Mody Nagar.,37.0,Male,2,12.814889750991046,74.72454558422183,0,0,1
5015,FIR/2023/KA09/00078,435,13,2023-12-12,2023,12,pending_trial,FIR registered for Criminal Breach of Trust at Pall Nagar.,28.0,Male,1,13.915275428081493,75.43984841327291,0,1,1
5016,FIR/2023/KA06/00112,337,14,2023-10-06,2023,10,chargesheeted,FIR registered for Forgery at Nayar Nagar.,44.0,Female,4,12.889457162680824,74.71462131890901,0,1,1
5017,FIR/2022/KA05/00142,287,21,2022-11-23,2022,11,chargesheeted,FIR registered for Dowry Prohibition Act at Kalita Road.,66.0,Other,2,17.432865401073965,76.66826272248129,0,0,1
5018,FIR/2022/KA01/02590,168,1,2022-10-28,2022,10,under_investigation,Complaint received regarding theft of gold chain worth Rs.210710.,,Female,2,12.994268988633726,77.58146074375895,0,0,0
5019,FIR/2024/KA05/00143,289,28,2024-10-11,2024,10,closed,FIR registered for Criminal Trespass at Saraf.,23.0,Male,2,17.379949332170565,76.69592080796573,0,0,1
5020,FIR/2023/KA01/02591,26,12,2023-04-16,2023,4,chargesheeted,Accused cheated complainant of Rs.76018 through false promises.,67.0,Other,2,12.848775810994416,77.49372860520084,0,1,1
5021,FIR/2024/KA01/02592,53,25,2024-12-20,2024,12,registered,FIR registered for Arms Act at Rama Zila.,35.0,Other,5,12.925166729020498,77.72025100881714,0,0,0
5022,FIR/2022/KA25/00080,946,1,2022-08-25,2022,8,pending_trial,Complaint received regarding theft of cash worth Rs.433397.,48.0,Female,3,17.95184474289338,77.38879412663762,0,0,1
5023,FIR/2024/KA17/00088,754,21,2024-10-06,2024,10,chargesheeted,FIR registered for Dowry Prohibition Act at Samra Chowk.,22.0,Male,3,14.286180957038084,76.27287531306553,0,0,1
5024,FIR/2023/KA01/02593,21,18,2023-08-09,2023,8,chargesheeted,FIR registered for Cyber Crime - Hacking at Venkataraman.,,Other,3,12.998915609174727,77.65859364540009,1,0,1
5025,FIR/2023/KA01/02594,13,16,2023-11-04,2023,11,chargesheeted,Victim lost Rs.90644 through online fraud/UPI scam.,35.0,Other,3,13.122540163559966,77.71312783834743,1,0,1
5026,FIR/2024/KA01/02595,69,8,2024-05-15,2024,5,closed,Victim reported sexual assault incident at Sibal Marg. Medical examination conducted.,68.0,Other,4,13.002300095640683,77.55115346704342,0,0,1
5027,FIR/2023/KA01/02596,168,28,2023-12-10,2023,12,under_investigation,FIR registered for Criminal Trespass at Deo Ganj.,58.0,Female,4,12.973954725736093,77.60930552273632,0,0,0
5028,FIR/2024/KA01/02597,96,31,2024-02-09,2024,2,under_investigation,FIR registered for Criminal Intimidation at Mand Nagar.,68.0,Other,1,13.058553737673018,77.72213820380135,0,0,0
5029,FIR/2022/KA01/02598,11,25,2022-03-15,2022,3,under_investigation,FIR registered for Arms Act at Chada Road.,67.0,Male,2,13.01952636560663,77.70429985520772,0,0,0
5030,FIR/2022/KA01/02599,10,8,2022-05-12,2022,5,closed,Victim reported sexual assault incident at Merchant Ganj. Medical examination conducted.,67.0,Male,2,13.111194622184275,77.57171457573051,0,0,1
5031,FIR/2024/KA17/00089,738,22,2024-01-27,2024,1,under_investigation,FIR registered for POCSO Act at Rana Path.,,Other,4,14.355242482958076,76.27724287568239,0,0,0
5032,FIR/2024/KA11/00175,537,12,2024-10-20,2024,10,chargesheeted,Accused cheated complainant of Rs.214890 through false promises.,63.0,Female,3,15.164244165251736,76.82418211518602,0,1,1
5033,FIR/2024/KA31/00027,1149,22,2024-10-04,2024,10,closed,FIR registered for POCSO Act at Luthra Path.,28.0,Other,5,11.94218958672543,77.00363839703577,0,0,1
5034,FIR/2024/KA27/00162,1017,1,2024-12-07,2024,12,closed,Complaint received regarding theft of gold chain worth Rs.11897.,50.0,Female,5,16.24301851400809,75.59884476473538,0,0,1
5035,FIR/2022/KA20/00114,818,4,2022-01-12,2022,1,registered,FIR registered for Dacoity at Mohanty Zila.,,Male,3,12.538675385307405,76.78615525375258,0,0,0
5036,FIR/2022/KA01/02600,181,22,2022-09-11,2022,9,under_investigation,FIR registered for POCSO Act at Nagi.,63.0,Female,2,12.866480586758506,77.7201598101488,0,0,0
5037,FIR/2023/KA06/00113,349,6,2023-03-10,2023,3,under_investigation,FIR registered for Attempt to Murder at Gola Road.,37.0,Female,3,12.783500388863475,74.97829862232994,0,0,0
5038,FIR/2023/KA01/02601,159,16,2023-06-03,2023,6,chargesheeted,Victim lost Rs.315782 through online fraud/UPI scam.,59.0,Male,1,12.845104116790889,77.72823308875108,1,0,1
5039,FIR/2022/KA01/02602,177,9,2022-04-08,2022,4,chargesheeted,FIR registered for Assault on Women at Sarraf Nagar.,18.0,Male,2,13.045193603129828,77.72317372960323,0,0,1
5040,FIR/2023/KA01/02603,17,2,2023-10-22,2023,10,closed,FIR registered for House Breaking & Theft at Shukla Nagar.,26.0,Male,3,12.910082865257333,77.57307983871267,0,0,1
5041,FIR/2022/KA14/00107,662,2,2022-09-19,2022,9,chargesheeted,FIR registered for House Breaking & Theft at Parmer Nagar.,29.0,Male,1,15.391169834873402,74.96605906692014,0,0,1
5042,FIR/2024/KA13/00112,595,9,2024-05-03,2024,5,closed,FIR registered for Assault on Women at Kamdar Chowk.,,Other,4,16.077151718364505,77.34401688633606,0,0,1
5043,FIR/2023/KA11/00176,541,10,2023-09-06,2023,9,chargesheeted,FIR registered for Sexual Harassment at Bhardwaj Marg.,21.0,Other,1,15.11483432370399,77.02026946814664,0,0,1
5044,FIR/2022/KA03/00054,231,1,2022-11-16,2022,11,chargesheeted,Complaint received regarding theft of gold chain worth Rs.367179.,44.0,Male,3,12.395852247018437,76.60913163680638,0,0,1
5045,FIR/2023/KA01/02604,64,25,2023-10-01,2023,10,closed,FIR registered for Arms Act at Murthy Road.,30.0,Male,1,12.825221780341296,77.6087228995866,0,0,1
5046,FIR/2023/KA01/02605,4,21,2023-11-07,2023,11,chargesheeted,FIR registered for Dowry Prohibition Act at Sastry Zila.,47.0,Male,4,12.82858380737003,77.49738140611616,0,0,1
5047,FIR/2023/KA02/00041,194,3,2023-07-10,2023,7,under_investigation,Complainant robbed at Kuruvilla Street by 1 armed persons.,29.0,Male,1,13.14347765872203,77.69196737961852,0,0,0
5048,FIR/2023/KA29/00097,1098,1,2023-06-25,2023,6,chargesheeted,Complaint received regarding theft of two-wheeler worth Rs.14861.,32.0,Male,1,14.46667797019746,76.03945797965463,0,0,1
5049,FIR/2023/KA01/02606,88,5,2023-12-24,2023,12,chargesheeted,Dead body found at Datta Chowk. Prima facie case of murder registered.,40.0,Female,1,12.819733224429223,77.56489482225845,0,0,1
5050,FIR/2022/KA17/00090,735,32,2022-10-10,2022,10,closed,FIR registered for Missing Person at Ghosh Ganj.,21.0,Female,2,14.147214840873152,76.266792620042,0,0,1
5051,FIR/2023/KA04/00140,264,19,2023-05-26,2023,5,chargesheeted,FIR registered for Cyber Crime - Phishing at Bawa Street.,70.0,Other,5,15.786025006914814,74.60357867414615,1,0,1
5052,FIR/2023/KA01/02607,156,2,2023-07-17,2023,7,chargesheeted,FIR registered for House Breaking & Theft at Contractor Ganj.,61.0,Female,2,13.002932422750618,77.47232086669489,0,0,1
5053,FIR/2024/KA01/02608,144,27,2024-05-24,2024,5,under_investigation,FIR registered for Hurt/Grievous Hurt at Gour Nagar.,45.0,Male,3,12.972735384994296,77.55646472776401,0,0,0
5054,FIR/2024/KA01/02609,49,1,2024-07-27,2024,7,closed,Complaint received regarding theft of two-wheeler worth Rs.347154.,,Other,2,12.992777059958518,77.57682899285216,0,0,1
5055,FIR/2022/KA04/00141,251,28,2022-03-01,2022,3,registered,FIR registered for Criminal Trespass at Nadig.,36.0,Male,4,15.90959897301035,74.50458150621354,0,0,0
5056,FIR/2024/KA04/00142,236,16,2024-10-15,2024,10,chargesheeted,Victim lost Rs.273749 through online fraud/UPI scam.,,Female,5,15.928935797039061,74.4112189558389,1,0,1
5057,FIR/2023/KA01/02610,36,5,2023-06-25,2023,6,chargesheeted,Dead body found at Lad Nagar. Prima facie case of murder registered.,70.0,Female,5,12.978466733309483,77.47906853759127,0,0,1
5058,FIR/2024/KA21/00060,847,33,2024-11-02,2024,11,under_investigation,FIR registered for Road Accident Death at Babu Road.,61.0,Other,5,13.280100946448314,78.25976014239609,0,0,0
5059,FIR/2022/KA28/00063,1059,1,2022-06-28,2022,6,closed,Complaint received regarding theft of gold chain worth Rs.371020.,71.0,Male,2,14.67910237239773,74.79036856474383,0,0,1
5060,FIR/2024/KA01/02611,53,11,2024-04-15,2024,4,chargesheeted,FIR registered for Kidnapping & Abduction at Keer Nagar.,51.0,Female,1,12.915717106339327,77.70220952709114,0,0,1
5061,FIR/2023/KA24/00037,919,2,2023-07-23,2023,7,under_investigation,FIR registered for House Breaking & Theft at Chopra Path.,59.0,Other,1,16.780299718681356,77.27753815741326,0,0,0
5062,FIR/2022/KA26/00031,976,13,2022-11-26,2022,11,chargesheeted,FIR registered for Criminal Breach of Trust at Tripathi Zila.,42.0,Female,4,15.346856536161441,76.20380900315241,0,1,1
5063,FIR/2023/KA01/02612,165,12,2023-04-25,2023,4,chargesheeted,Accused cheated complainant of Rs.390343 through false promises.,46.0,Other,3,13.017792617815482,77.54653603938647,0,1,1
5064,FIR/2024/KA01/02613,158,1,2024-08-04,2024,8,under_investigation,Complaint received regarding theft of two-wheeler worth Rs.213178.,63.0,Male,1,13.034157956804759,77.46060074526821,0,0,0
5065,FIR/2024/KA04/00143,265,14,2024-06-19,2024,6,closed,FIR registered for Forgery at Jani Ganj.,25.0,Female,5,15.787999061094286,74.60844660226358,0,1,1
5066,FIR/2024/KA01/02614,56,2,2024-03-11,2024,3,under_investigation,FIR registered for House Breaking & Theft at Prabhu Path.,23.0,Male,1,13.092471619704332,77.45505578845713,0,0,0
5067,FIR/2022/KA01/02615,94,27,2022-11-26,2022,11,pending_trial,FIR registered for Hurt/Grievous Hurt at Bora Marg.,54.0,Other,1,13.02277740387385,77.54149205349876,0,0,1
5068,FIR/2022/KA01/02616,12,16,2022-02-24,2022,2,under_investigation,Victim lost Rs.344187 through online fraud/UPI scam.,47.0,Female,5,13.016701754088892,77.4508796063295,1,0,0
5069,FIR/2024/KA13/00113,611,19,2024-08-19,2024,8,chargesheeted,FIR registered for Cyber Crime - Phishing at Bakshi Street.,30.0,Other,1,16.270719919402044,77.39282253511381,1,0,1
5070,FIR/2024/KA14/00108,657,2,2024-05-11,2024,5,closed,FIR registered for House Breaking & Theft at Parsa Path.,48.0,Other,1,15.540959973698284,75.01538002331134,0,0,1
5071,FIR/2024/KA09/00079,439,21,2024-08-02,2024,8,chargesheeted,FIR registered for Dowry Prohibition Act at Reddy Path.,64.0,Male,4,14.003317864514381,75.56235236223903,0,0,1
5072,FIR/2024/KA05/00144,307,13,2024-05-06,2024,5,chargesheeted,FIR registered for Criminal Breach of Trust at Singhal Path.,74.0,Male,3,17.23169074837713,76.70875858515292,0,1,1
5073,FIR/2023/KA01/02617,107,2,2023-07-13,2023,7,chargesheeted,FIR registered for House Breaking & Theft at Balasubramanian Road.,62.0,Male,5,12.857352505216218,77.69987566700831,0,0,1
5074,FIR/2022/KA01/02618,84,1,2022-04-23,2022,4,under_investigation,Complaint received regarding theft of cash worth Rs.344712.,50.0,Female,2,12.97542744050043,77.59186558462434,0,0,0
5075,FIR/2024/KA07/00047,372,12,2024-12-09,2024,12,under_investigation,Accused cheated complainant of Rs.235407 through false promises.,20.0,Other,2,13.242357081499806,74.84767019498145,0,1,0
5076,FIR/2023/KA01/02619,135,14,2023-12-07,2023,12,pending_trial,FIR registered for Forgery at Bal Street.,53.0,Female,3,13.06587405358665,77.6342321168232,0,1,1
5077,FIR/2024/KA10/00182,455,11,2024-08-17,2024,8,under_investigation,FIR registered for Kidnapping & Abduction at Kakar Zila.,63.0,Female,5,13.296002278599762,76.95724369538398,0,0,0
5078,FIR/2024/KA27/00163,1013,28,2024-11-10,2024,11,closed,FIR registered for Criminal Trespass at Vaidya Path.,47.0,Female,1,16.064870573933373,75.66749829890661,0,0,1
5079,FIR/2024/KA01/02620,162,16,2024-11-20,2024,11,under_investigation,Victim lost Rs.443567 through online fraud/UPI scam.,,Other,2,13.043957083504752,77.58476502371579,1,0,0
5080,FIR/2024/KA11/00177,515,29,2024-01-22,2024,1,registered,FIR registered for Mischief at Radhakrishnan Ganj.,44.0,Other,4,15.001409926703055,76.94387973041049,0,0,0
5081,FIR/2024/KA31/00028,1143,11,2024-11-09,2024,11,under_investigation,FIR registered for Kidnapping & Abduction at Bali.,27.0,Male,2,11.941011722816404,76.82070286556542,0,0,0
5082,FIR/2023/KA11/00178,517,22,2023-02-13,2023,2,chargesheeted,FIR registered for POCSO Act at Raj Street.,70.0,Male,2,15.146249723640986,77.03894715626397,0,0,1
5083,FIR/2022/KA14/00109,661,30,2022-03-16,2022,3,under_investigation,FIR registered for Extortion at Brahmbhatt Zila.,75.0,Female,1,15.414020029503785,74.88933483793838,0,0,0
5084,FIR/2024/KA08/00098,407,12,2024-11-22,2024,11,under_investigation,Accused cheated complainant of Rs.311240 through false promises.,60.0,Male,2,12.858926575261405,76.02426359104,0,1,0
5085,FIR/2023/KA01/02621,172,3,2023-03-06,2023,3,chargesheeted,Complainant robbed at Sahota by 4 armed persons.,55.0,Other,4,13.004031310167013,77.55563864807081,0,0,1
5086,FIR/2023/KA10/00183,459,1,2023-02-25,2023,2,chargesheeted,Complaint received regarding theft of two-wheeler worth Rs.81916.,32.0,Female,3,13.368022242131518,77.05397210592253,0,0,1
5087,FIR/2022/KA27/00164,1004,28,2022-03-03,2022,3,closed,FIR registered for Criminal Trespass at Behl Circle.,34.0,Female,2,16.202737319065,75.79192448236442,0,0,1
5088,FIR/2022/KA30/00047,1129,22,2022-01-28,2022,1,under_investigation,FIR registered for POCSO Act at Sodhi.,67.0,Female,2,15.380830922501298,76.47942412515998,0,0,0
5089,FIR/2024/KA01/02622,5,2,2024-10-22,2024,10,closed,FIR registered for House Breaking & Theft at Venkatesh Circle.,50.0,Female,1,12.94844234487749,77.59069460560677,0,0,1
5090,FIR/2024/KA01/02623,8,3,2024-08-27,2024,8,under_investigation,Complainant robbed at Nadig Chowk by 1 armed persons.,74.0,Male,4,12.85577373794354,77.48684420848373,0,0,0
5091,FIR/2024/KA06/00114,325,26,2024-09-08,2024,9,registered,FIR registered for Riots at Hayer Road.,65.0,Other,4,12.892393405186311,74.7855111672375,0,0,0
5092,FIR/2022/KA01/02624,19,29,2022-09-12,2022,9,chargesheeted,FIR registered for Mischief at Memon.,64.0,Other,3,13.050806289881852,77.45075582274362,0,0,1
5093,FIR/2022/KA05/00145,280,19,2022-04-11,2022,4,pending_trial,FIR registered for Cyber Crime - Phishing at Narasimhan Ganj.,55.0,Male,2,17.19937180834811,76.89893867930861,1,0,1
5094,FIR/2022/KA29/00098,1093,14,2022-12-19,2022,12,pending_trial,FIR registered for Forgery at Pathak Ganj.,56.0,Other,3,14.61188276683651,75.99091590525597,0,1,1
5095,FIR/2024/KA27/00165,1015,17,2024-02-20,2024,2,under_investigation,FIR registered for Cyber Crime - Identity Theft at Shah Ganj.,75.0,Male,4,16.29304103831243,75.62781058912407,1,0,0
5096,FIR/2022/KA04/00144,234,27,2022-05-18,2022,5,registered,FIR registered for Hurt/Grievous Hurt at D’Alia Path.,34.0,Other,2,15.841966822942778,74.49859392356237,0,0,0
5097,FIR/2022/KA01/02625,97,13,2022-02-28,2022,2,chargesheeted,FIR registered for Criminal Breach of Trust at Saxena Ganj.,23.0,Female,1,12.862084675966841,77.54092732099711,0,1,1
5098,FIR/2022/KA11/00179,529,12,2022-11-11,2022,11,under_investigation,Accused cheated complainant of Rs.243379 through false promises.,48.0,Male,3,15.24871424876688,76.87550771265443,0,1,0
5099,FIR/2024/KA01/02626,2,23,2024-08-23,2024,8,under_investigation,FIR registered for Domestic Violence at Pandey Zila.,49.0,Male,4,13.024138033622469,77.71192056283121,0,0,0
5100,FIR/2022/KA01/02627,142,17,2022-12-23,2022,12,chargesheeted,FIR registered for Cyber Crime - Identity Theft at Tiwari Circle.,66.0,Other,2,13.009264445982728,77.47683937638976,1,0,1
5101,FIR/2023/KA08/00099,401,1,2023-01-01,2023,1,chargesheeted,Complaint received regarding theft of two-wheeler worth Rs.163672.,48.0,Male,3,12.870347319265182,76.19435631935114,0,0,1
5102,FIR/2023/KA09/00080,444,32,2023-01-26,2023,1,under_investigation,FIR registered for Missing Person at Karpe Chowk.,72.0,Male,2,13.827208090532654,75.45478391445333,0,0,0
5103,FIR/2024/KA13/00114,624,18,2024-02-27,2024,2,pending_trial,FIR registered for Cyber Crime - Hacking at Sahota Chowk.,63.0,Other,3,16.2028608447914,77.40585753488766,1,0,1
5104,FIR/2024/KA01/02628,143,9,2024-05-18,2024,5,closed,FIR registered for Assault on Women at Dass Ganj.,54.0,Other,4,12.94924099114243,77.46745306419415,0,0,1
5105,FIR/2022/KA01/02629,18,1,2022-11-19,2022,11,under_investigation,Complaint received regarding theft of laptop worth Rs.280347.,27.0,Other,2,13.028901881373333,77.61970714016401,0,0,0
5106,FIR/2024/KA20/00115,804,1,2024-10-28,2024,10,chargesheeted,Complaint received regarding theft of two-wheeler worth Rs.463344.,44.0,Male,1,12.627691350919024,76.88596374332288,0,0,1
5107,FIR/2023/KA01/02630,162,1,2023-08-18,2023,8,under_investigation,Complaint received regarding theft of two-wheeler worth Rs.480947.,52.0,Male,4,13.057144005990564,77.60059442783887,0,0,0
5108,FIR/2024/KA01/02631,67,19,2024-05-18,2024,5,under_investigation,FIR registered for Cyber Crime - Phishing at Om Road.,52.0,Other,4,12.95660241399375,77.73984976758635,1,0,0
5109,FIR/2024/KA01/02632,175,1,2024-05-27,2024,5,under_investigation,Complaint received regarding theft of mobile phone worth Rs.67914.,,Male,3,12.869883930286438,77.46712510942565,0,0,0
5110,FIR/2024/KA20/00116,802,23,2024-03-11,2024,3,under_investigation,FIR registered for Domestic Violence at Rege Zila.,50.0,Other,1,12.455312148642042,76.86432586257071,0,0,0
5111,FIR/2023/KA01/02633,72,29,2023-09-10,2023,9,under_investigation,FIR registered for Mischief at Tiwari Marg.,64.0,Female,2,12.823786793218643,77.64720101415664,0,0,0
5112,FIR/2024/KA01/02634,5,28,2024-06-06,2024,6,under_investigation,FIR registered for Criminal Trespass at Talwar Street.,64.0,Other,2,12.937111328115536,77.59397425496643,0,0,0
5113,FIR/2022/KA10/00184,462,3,2022-12-09,2022,12,under_investigation,Complainant robbed at Gole Ganj by 4 armed persons.,73.0,Male,5,13.447940462659464,77.19352350637219,0,0,0
5114,FIR/2022/KA01/02635,168,30,2022-06-26,2022,6,chargesheeted,FIR registered for Extortion at Aurora Chowk.,59.0,Other,5,12.996353350947352,77.59588368518,0,0,1
5115,FIR/2024/KA17/00091,752,9,2024-06-07,2024,6,chargesheeted,FIR registered for Assault on Women at Dara Street.,46.0,Female,1,14.181162191873605,76.41486274038334,0,0,1
5116,FIR/2023/KA26/00032,983,12,2023-04-09,2023,4,chargesheeted,Accused cheated complainant of Rs.233931 through false promises.,,Other,3,15.331248585177278,76.06652200501819,0,1,1
